rec_id,qty_._url,qty_-_url,qty___url,qty_/_url,qty_?_url,qty_=_url,qty_@_url,qty_&_url,qty_!_url,qty_ _url,qty_~_url,"qty_,_url",qty_+_url,qty_*_url,qty_#_url,qty_$_url,qty_%_url,qty_tld_url,length_url,email_in_url,qty_._domain,qty_-_domain,qty___domain,qty_/_domain,qty_?_domain,qty_=_domain,qty_@_domain,qty_&_domain,qty_!_domain,qty_ _domain,qty_~_domain,"qty_,_domain",qty_+_domain,qty_*_domain,qty_#_domain,qty_$_domain,qty_%_domain,domain_length,domain_in_ip,server_client_domain,qty_._directory,qty_-_directory,qty___directory,qty_/_directory,qty_?_directory,qty_=_directory,qty_@_directory,qty_&_directory,qty_!_directory,qty_ _directory,qty_~_directory,"qty_,_directory",qty_+_directory,qty_*_directory,qty_#_directory,qty_$_directory,qty_%_directory,directory_length,qty_._file,qty_-_file,qty___file,qty_/_file,qty_?_file,qty_=_file,qty_@_file,qty_&_file,qty_!_file,qty_ _file,qty_~_file,"qty_,_file",qty_+_file,qty_*_file,qty_#_file,qty_$_file,qty_%_file,file_length,qty_._params,qty_-_params,qty___params,qty_/_params,qty_?_params,qty_=_params,qty_@_params,qty_&_params,qty_!_params,qty_ _params,qty_~_params,"qty_,_params",qty_+_params,qty_*_params,qty_#_params,qty_$_params,qty_%_params,params_length,tld_present_params,qty_params,time_response,domain_spf,asn_ip,time_domain_activation,time_domain_expiration,qty_ip_resolved,qty_nameservers,qty_mx_servers,ttl_hostname,tls_ssl_certificate,qty_redirects,url_google_index,domain_google_index,url_shortened,phishing,html_title,num_links,num_images,year,month,day,hour,minute
263,1,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,33,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,JCBの会員専用WEBサービス「MyJCB（マイジェーシービー）」,19,17,2021,4,28,0,49
264,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,"Our History | Yamaha Motor Corporation, U.S.A.",38,2,2021,11,1,12,27
265,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Dropbox Design,119,9,2021,11,1,11,35
266,3,3,2,10,1,1,0,1,0,0,0,0,0,0,0,0,0,3,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,51,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Log in to your account,5,0,2021,2,17,21,17
267,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,6 Ways to Build Self-Confidence,169,20,2021,6,8,16,55
268,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Amazon支払う認証,4,2,2021,7,10,14,33
269,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Internal Revenue Service,46,5,2021,2,17,20,22
270,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Sign in to XFINITY,15,4,2021,7,5,15,39
271,4,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,96,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Facebook - Log In or Sign Up,35,2,2021,7,5,15,37
272,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,archive.md,0,0,2021,10,31,19,35
273,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,University of Rajasthan Result Server,0,0,2020,12,4,11,49
274,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Yahoo,2,0,2021,7,3,3,32
275,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Updating Your Drivers and Operating System - Blizzard Support,219,74,2021,2,17,19,18
276,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,404 - File or directory not found.,0,0,2021,10,31,20,12
277,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,The '.config' files in '/etc/init/' are overwritten on update of 'initscripts' package - Red Hat Customer Portal,153,2,2021,10,31,18,48
278,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,"What's So Great About a Rollover? | Dale R. Austin and Julian A. Marturano CLU, ChFC, LUTCF",52,4,2021,2,17,9,41
279,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Lojas Americanas debuts on global capital markets - Latin Lawyer,193,23,2020,12,28,4,58
280,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Peerage of the United Kingdom - Academic Kids,2552,1,2021,10,31,17,18
281,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,India - Electric power transmission and distribution losses,19,2,2021,10,31,17,41
282,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,不正アクセスとは？被害事例、被害有無のチェック方法と有効な対策,0,0,2020,12,11,23,19
283,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Bit Error Rate of QPSK | RAYmaps,121,6,2021,10,31,20,44
284,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Netflix,1,0,2021,2,17,20,48
285,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Quizzes | Free Online Quizzes | PCHquizzes,98,3,2021,10,31,20,54
286,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Covered California™ | The Official Site of California's Health Insurance Marketplace,161,83,2021,7,13,2,55
287,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,DisplayLink display resolution support – DisplayLink Support,28,2,2021,10,31,17,58
288,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Explore,243,45,2021,10,31,20,58
289,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Your Account,147,2,2021,6,2,4,35
290,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Digital Media Arts | Bellevue College,26,2,2021,10,31,19,3
291,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Review | Personal Bank Account Seminar & Thirsty Thursday – Austcham South China,59,20,2021,2,17,15,17
292,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,ADP,1,3,2021,6,29,3,36
293,1,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,4,127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,,0,0,2020,12,20,22,19
294,2,1,1,10,1,2,0,1,0,0,0,0,0,0,0,0,0,3,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,21,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Sign In | Online ID,0,5,2021,2,17,21,10
295,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Software Development Life Cycle (SDLC) - SOFTWARE TESTING Fundamentals,133,11,2021,10,31,20,58
296,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,How to resize images for your e-commerce website,29,3,2021,2,17,15,37
297,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Passive Voice | What Is Passive Voice?,55,5,2021,10,31,16,28
298,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,"Oops, something went wrong - BBC Bitesize",51,1,2021,10,31,17,52
299,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,,0,0,2020,12,6,23,25
300,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Mortgage Calculator,57,2,2021,6,8,19,39
301,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,"OMEGLE | Shop Your Way: Online Shopping & Earn Points on Tools, Appliances, Electronics & more",26,3,2020,12,26,10,51
302,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Mickey Mouse Cake . . .Pictures and Instructions,118,89,2021,10,31,20,37
303,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Carfactory. El software de multipublicación líder en España.,26,8,2021,10,26,11,54
304,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,¿i.com - Yahoo! JAPANJ[hÌÁ¥E|CgÒ³¦bNWbgJ[här,84,42,2021,11,1,12,27
305,3,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Car Rental Punta Del Este Airport (PDP) | Enterprise Rent-A-Car,117,4,2021,2,17,19,54
306,4,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,2,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,43,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Battle.net Account Login,0,0,2021,2,17,20,52
307,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Orange Mail | Monsite,5,2,2021,7,1,16,34
308,5,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,78,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Nedbank Money,7,0,2020,12,24,20,44
309,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,"20 Best Apartments For Rent In Ogden, UT (with pictures)!",179,1,2021,2,17,11,37
310,11,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,Sign in to your account,0,0,2021,7,24,3,35
